,flight_number,origin_station_code,destination_station_code,scheduled_departure_date,question_text,score,satisfaction_type,number_of_legs,driver_sub_group1,driver_sub_group2,generation,ua_uax,actual_flown_miles,haul_type,international_domestic_indicator,ques_verbatim_text,verbatim_text,meal_group,meal_category,meal_short_description,pre_order_qty,planned_entree_count,consumed_entree_count
2612,590,DEX,EUX,2022-09-21,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,4,Satisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,997,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,No thank you.,ENTREES HOT,BEEF/VEAL,Brioche cheeseburger,1,4,0
2613,590,DEX,EUX,2022-09-21,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,3,Dissatisfied,3,food & beverage,food and beverage satisfaction,Silent,UA,997,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,No.,ENTREES HOT,BEEF/VEAL,Brioche cheeseburger,2,4,0
2614,590,DEX,EUX,2022-09-21,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,3,Dissatisfied,3,food & beverage,food and beverage satisfaction,Silent,UA,997,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,No.,ENTREES HOT,BEEF/VEAL,Brioche cheeseburger,1,4,0
2615,590,DEX,EUX,2022-09-21,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,3,Dissatisfied,3,food & beverage,food and beverage satisfaction,Silent,UA,997,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,No thank you.,ENTREES HOT,BEEF/VEAL,Brioche cheeseburger,2,4,0
2616,590,DEX,EUX,2022-09-21,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,3,Dissatisfied,3,food & beverage,food and beverage satisfaction,Silent,UA,997,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,No thank you.,ENTREES HOT,BEEF/VEAL,Brioche cheeseburger,1,4,0
2617,399,EWX,TPX,2022-09-21,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,3,Dissatisfied,2,food & beverage,food and beverage satisfaction,Boomer,UA,998,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,Poor variety.,ENTREES HOT,BEEF/VEAL,Brioche cheeseburger,1,6,3
2618,399,EWX,TPX,2022-09-21,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,3,Dissatisfied,2,food & beverage,food and beverage satisfaction,Boomer,UA,998,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,Poor variety.,ENTREES HOT,BEEF/VEAL,Brioche cheeseburger,1,6,3
2619,399,EWX,TPX,2022-09-21,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,3,Dissatisfied,2,food & beverage,food and beverage satisfaction,Boomer,UA,998,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,Poor variety.,ENTREES HOT,BEEF/VEAL,Brioche cheeseburger,1,6,3
2620,534,TPX,EWX,2022-09-21,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,3,Dissatisfied,1,food & beverage,food and beverage satisfaction,Gen X,UA,998,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,Why did you stop selling the trail mix?. Good satisfying snack and good quality.,ENTREES HOT,BREAKFAST,Belgium waffle,1,8,6
2621,534,TPX,EWX,2022-09-21,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,3,Dissatisfied,1,food & beverage,food and beverage satisfaction,Gen X,UA,998,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,Why did you stop selling the trail mix?. Good satisfying snack and good quality.,ENTREES HOT,BREAKFAST,Scrambled eggs,1,8,7
2622,534,TPX,EWX,2022-09-21,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,3,Dissatisfied,1,food & beverage,food and beverage satisfaction,Gen X,UA,998,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,Why did you stop selling the trail mix?. Good satisfying snack and good quality.,ENTREES HOT,BREAKFAST,Scrambled eggs,1,8,7
2623,2341,ORX,MCX,2022-09-21,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,2,Dissatisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,1005,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,Loved preorder option.,ENTREES HOT,BEEF/VEAL,Brioche cheeseburger,3,9,0
2624,2341,ORX,MCX,2022-09-21,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,2,Dissatisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,1005,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,Loved preorder option.,ENTREES HOT,BEEF/VEAL,Brioche cheeseburger,1,9,0
2625,2341,ORX,MCX,2022-09-21,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,2,Dissatisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,1005,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,Loved preorder option.,ENTREES HOT,BEEF/VEAL,Brioche cheeseburger,1,9,0
2626,2341,ORX,MCX,2022-09-21,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,2,Dissatisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,1005,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,Loved preorder option.,ENTREES HOT,BEEF/VEAL,Brioche cheeseburger,1,9,0
2627,2341,ORX,MCX,2022-09-21,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,2,Dissatisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,1005,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,Loved preorder option.,ENTREES HOT,BEEF/VEAL,Brioche cheeseburger,10,9,0
2628,2341,ORX,MCX,2022-09-21,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,5,Satisfied,1,food & beverage,food and beverage satisfaction,Gen X,UA,1005,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,Loved preorder option.,ENTREES HOT,BEEF/VEAL,Brioche cheeseburger,3,9,0
2629,2341,ORX,MCX,2022-09-21,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,5,Satisfied,1,food & beverage,food and beverage satisfaction,Gen X,UA,1005,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,Loved preorder option.,ENTREES HOT,BEEF/VEAL,Brioche cheeseburger,1,9,0
2630,2341,ORX,MCX,2022-09-21,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,5,Satisfied,1,food & beverage,food and beverage satisfaction,Gen X,UA,1005,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,Loved preorder option.,ENTREES HOT,BEEF/VEAL,Brioche cheeseburger,1,9,0
2631,2341,ORX,MCX,2022-09-21,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,5,Satisfied,1,food & beverage,food and beverage satisfaction,Gen X,UA,1005,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,Loved preorder option.,ENTREES HOT,BEEF/VEAL,Brioche cheeseburger,1,9,0
2632,2341,ORX,MCX,2022-09-21,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,5,Satisfied,1,food & beverage,food and beverage satisfaction,Gen X,UA,1005,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,Loved preorder option.,ENTREES HOT,BEEF/VEAL,Brioche cheeseburger,10,9,0
2633,1169,SFX,YYX,2022-09-21,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,3,Dissatisfied,1,food & beverage,food and beverage satisfaction,Gen X,UA,1018,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,Thanks.,ENTREES HOT,BEEF/VEAL,Brioche cheeseburger,1,1,0
2634,1169,SFX,YYX,2022-09-21,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,1,Dissatisfied,2,food & beverage,food and beverage satisfaction,Gen X,UA,1018,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,Thanks.,ENTREES HOT,BEEF/VEAL,Brioche cheeseburger,1,1,0
2635,1140,EWX,PBX,2022-09-21,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,5,Satisfied,1,food & beverage,food and beverage satisfaction,Silent,UA,1024,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,It is was great to actually receive a meal one could eat. Thank you for moving back to more acceptable food.,ENTREES HOT,BEEF/VEAL,Brioche cheeseburger,3,3,0
2636,1140,EWX,PBX,2022-09-21,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,5,Satisfied,1,food & beverage,food and beverage satisfaction,Silent,UA,1024,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,It is was great to actually receive a meal one could eat. Thank you for moving back to more acceptable food.,ENTREES HOT,BEEF/VEAL,Brioche cheeseburger,1,3,0
2637,1486,DEX,YVX,2022-09-21,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,4,Satisfied,2,food & beverage,food and beverage satisfaction,Millennial,UA,1114,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,"I tried all of the types of cookies which were good. Would like to see Orange, Dr Pepper or Cream Soda offered. The Denver to Vancouver flight service was extremely slow. From the time the cart came out and made its way around, over an hour transpired. It should not take this long on a full flight. From Minot to Denver, your attendant spilled someone's water on me. Lucky it was only a little bit, and only water. She gave me additional snacks and a napkin.",ENTREES HOT,BEEF/VEAL,Brioche cheeseburger,1,3,0
2638,1486,DEX,YVX,2022-09-21,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,4,Satisfied,2,food & beverage,food and beverage satisfaction,Millennial,UA,1114,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,"I tried all of the types of cookies which were good. Would like to see Orange, Dr Pepper or Cream Soda offered. The Denver to Vancouver flight service was extremely slow. From the time the cart came out and made its way around, over an hour transpired. It should not take this long on a full flight. From Minot to Denver, your attendant spilled someone's water on me. Lucky it was only a little bit, and only water. She gave me additional snacks and a napkin.",ENTREES HOT,BEEF/VEAL,Brioche cheeseburger,3,3,0
2639,2390,ORX,RSX,2022-09-21,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,5,Satisfied,1,food & beverage,food and beverage satisfaction,Millennial,UA,1120,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,I was charged for a premium beverage and sold a Jack Daniels.,ENTREES HOT,BEEF/VEAL,Brioche cheeseburger,2,2,2
2640,2390,ORX,RSX,2022-09-21,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,5,Satisfied,1,food & beverage,food and beverage satisfaction,Millennial,UA,1120,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,I was charged for a premium beverage and sold a Jack Daniels.,ENTREES HOT,BEEF/VEAL,Brioche cheeseburger,1,2,2
2641,2390,ORX,RSX,2022-09-21,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,5,Satisfied,1,food & beverage,food and beverage satisfaction,Millennial,UA,1120,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,I would like to see more variety in lunch and dinner in business class from flight to flight. The same choices are offered time after time for lunch and dinner.,ENTREES HOT,BEEF/VEAL,Brioche cheeseburger,2,2,2
2642,2390,ORX,RSX,2022-09-21,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,5,Satisfied,1,food & beverage,food and beverage satisfaction,Millennial,UA,1120,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,I would like to see more variety in lunch and dinner in business class from flight to flight. The same choices are offered time after time for lunch and dinner.,ENTREES HOT,BEEF/VEAL,Brioche cheeseburger,1,2,2
